,loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
3954,596911,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,85848.0,Married,Aurora,,Standard,,,,
3955,636749,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Aurora,,Standard,,,,
3956,681032,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,64605.0,Married,Aurora,,Standard,,,,
3957,237107,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,81353.0,Married,Aurora,,Standard,,,2017.0,
3958,896095,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Aurora,,Standard,,,,
3959,448751,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,96623.0,Single,Aurora,,Standard,,,2015.0,
3960,719300,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,47952.0,Married,Aurora,,Standard,,,,
3961,767175,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,51146.0,Married,Aurora,,Standard,,,,
3962,733467,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,58255.0,Married,Aurora,,Standard,,,2016.0,
3963,605768,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,59188.0,Married,Aurora,,Standard,,,,
3964,963067,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,64174.0,Divorced,Aurora,,Standard,,,,
3965,348994,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,165418.0,Married,Aurora,,Standard,,,,
3966,376725,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,58835.0,Single,Aurora,,Standard,,,,
3967,324997,Canada,British Columbia,Vancouver,V5R 1W3,Male,Master,81765.0,Single,Aurora,,Standard,,,,
3968,464256,Canada,Ontario,Toronto,P1J 8T7,Male,Master,81765.0,Single,Aurora,,Standard,,,,
3969,160905,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,52367.0,Married,Aurora,,Standard,,,,
3970,365557,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,52367.0,Married,Aurora,,Standard,,,,
3971,196757,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,48025.0,Married,Aurora,,Standard,,,2016.0,
3972,321027,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,48025.0,Married,Aurora,,Standard,,,,
3973,113779,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,233002.0,Married,Aurora,,Standard,,,,
3974,624881,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,89572.0,Married,Aurora,,Standard,,,,
3975,219270,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,84015.0,Married,Aurora,,Standard,,,2018.0,
3976,282259,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,84015.0,Married,Aurora,,Standard,,,,
3977,529544,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,84015.0,Married,Aurora,,Standard,,,2018.0,
3978,870281,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,85881.0,Married,Aurora,,Standard,,,,
3979,399943,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,70766.0,Married,Aurora,,Standard,,,,
3980,763406,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77467.0,Married,Aurora,,Standard,,,,
3981,280822,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Divorced,Aurora,,Standard,,,,
3982,572073,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,81804.0,Married,Aurora,,Standard,,,,
3983,683901,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,154475.0,Married,Aurora,,Standard,,,,
3984,790008,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,154475.0,Married,Aurora,,Standard,,,,
3985,841324,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,154475.0,Married,Aurora,,Standard,,,2016.0,
3986,699281,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,82037.0,Married,Aurora,,Standard,,,2018.0,
3987,667275,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Aurora,,Standard,,,,
3988,953693,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Single,Aurora,,Standard,,,,
3989,150301,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,58153.0,Single,Aurora,,Standard,,,,
3990,606004,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,76521.0,Divorced,Aurora,,Standard,,,,
3991,268414,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,67227.0,Divorced,Aurora,,Standard,,,,
3992,643669,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,67227.0,Divorced,Aurora,,Standard,,,,
3993,267306,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,94499.0,Married,Aurora,,Standard,,,,
3994,846313,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,63343.0,Married,Aurora,,Standard,,,,
3995,266640,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Aurora,,Standard,,,,
3996,107730,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,52961.0,Single,Aurora,,Standard,,,,
3997,649194,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,51177.0,Married,Aurora,,Standard,,,,
3998,450665,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,58299.0,Married,Aurora,,Standard,,,,
3999,574688,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,91700.0,Divorced,Aurora,,Standard,,,,
4000,403764,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,78014.0,Married,Aurora,,Standard,,,,
4001,999513,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,93052.0,Married,Aurora,,Standard,,,,
4002,833148,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,48704.0,Single,Aurora,,Standard,,,2017.0,
4003,915009,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Aurora,,Standard,,,2014.0,
4004,375467,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,65181.0,Married,Aurora,,Standard,,,2014.0,
4005,600541,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,93598.0,Married,Aurora,,Standard,,,,9.0
4006,116735,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,92144.0,Married,Aurora,,Standard,,,,
4007,247551,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,92144.0,Married,Aurora,,Standard,,,,
4008,206050,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,59663.0,Married,Aurora,,Standard,,,2017.0,
4009,675409,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,254724.0,Married,Aurora,,Standard,,,,
4010,144615,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,77192.0,Divorced,Aurora,,Standard,,,,
4011,933187,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,96462.0,Married,Aurora,,Standard,,,,
4012,239476,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,56644.0,Divorced,Aurora,,Standard,,,,
4013,568870,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,56644.0,Divorced,Aurora,,Standard,,,,
4014,750153,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,56644.0,Divorced,Aurora,,Standard,,,2015.0,
4015,351937,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,96378.0,Married,Aurora,,Standard,,,,
4016,717229,Canada,British Columbia,Vancouver,V5R 1W3,Male,Master,81640.0,Divorced,Aurora,,Standard,,,,
4017,996900,Canada,Ontario,Toronto,P1L 8X8,Female,Master,81640.0,Divorced,Aurora,,Standard,,,,
4018,260000,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,,Standard,,,,
4019,615131,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,81917.0,Single,Aurora,,Standard,,,,
4020,813352,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,60278.0,Married,Aurora,,Standard,,,2014.0,
4021,993241,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,26962.0,Married,Star,,2018 Promotion,,,,
4022,206925,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,54094.0,Divorced,Aurora,,Standard,,,,
4023,467359,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,54094.0,Divorced,Aurora,,Standard,,,,
4024,191626,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,99133.0,Single,Aurora,,Standard,,,2018.0,
4025,644865,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,67332.0,Single,Aurora,,Standard,,,,
4026,821918,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,56519.0,Married,Aurora,,Standard,,,,
4027,972129,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,56519.0,Married,Aurora,,Standard,,,,
4028,149348,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Aurora,,Standard,,,,
4029,960959,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Aurora,,Standard,,,2016.0,
4030,837269,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Doctor,187089.0,Divorced,Aurora,,Standard,,,,
4031,611029,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,56951.0,Married,Aurora,,Standard,,,,
4032,602585,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,78531.0,Single,Aurora,,Standard,,,,
4033,960441,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Aurora,,Standard,,,,
4034,709724,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Aurora,,Standard,,,,
4035,355578,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56780.0,Single,Aurora,,Standard,,,,
4036,740063,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,56780.0,Single,Aurora,,Standard,,,,
4037,961965,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Divorced,Aurora,,Standard,,,,
4038,167491,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,70434.0,Single,Aurora,,Standard,,,2013.0,
4039,651377,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,67375.0,Married,Aurora,,Standard,,,,
4040,680738,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,67219.0,Married,Aurora,,Standard,,,,
4041,108430,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,49927.0,Married,Aurora,,Standard,,,,
4042,776443,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Aurora,,Standard,,,,
4043,398839,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,269631.0,Divorced,Aurora,,Standard,,,,
4044,243273,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,103105.0,Single,Aurora,,Standard,,,,
4045,187838,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Master,74124.0,Married,Aurora,,Standard,,,,
4046,946439,Canada,Quebec,Montreal,H2Y 4R4,Male,Master,74124.0,Married,Aurora,,Standard,,,,
4047,530880,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,62112.0,Single,Aurora,,Standard,,,,
4048,904397,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,243236.0,Married,Aurora,,Standard,,,2018.0,
4049,939399,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,83036.0,Married,Aurora,,Standard,,,,11.0
4050,300371,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,74099.0,Divorced,Aurora,,Standard,,,,
4051,499874,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,97976.0,Married,Aurora,,Standard,,,,
4052,532997,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,63022.0,Married,Aurora,,Standard,,,,
4053,103969,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,52405.0,Married,Aurora,,Standard,,,,
4054,173673,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Married,Aurora,,Standard,,,,
4055,562510,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,74745.0,Married,Aurora,,Standard,,,2017.0,
4056,183129,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,54908.0,Married,Aurora,,Standard,,,,
4057,483274,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,65078.0,Married,Aurora,,Standard,,,2016.0,
4058,880402,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,62289.0,Married,Aurora,,Standard,,,,
4059,525612,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,84190.0,Divorced,Aurora,,Standard,,,,3.0
4060,103151,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,64962.0,Married,Aurora,,Standard,,,,
4061,961440,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64962.0,Married,Aurora,,Standard,,,2015.0,
4062,171350,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,88921.0,Married,Aurora,,Standard,,,,
4063,944636,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,60732.0,Single,Aurora,,Standard,,,,
4064,300460,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,61099.0,Married,Aurora,,Standard,,,2018.0,
4065,224178,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Married,Aurora,,Standard,,,,
4066,212301,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,68413.0,Married,Aurora,,Standard,,,,
4067,798533,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,89340.0,Divorced,Aurora,,Standard,,,,
4068,905854,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,80212.0,Married,Aurora,,Standard,,,,
4069,571992,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,64284.0,Married,Aurora,,Standard,,,,
4070,974875,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,64284.0,Married,Aurora,,Standard,,,,
4071,191656,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,94610.0,Married,Aurora,,Standard,,,,
4072,501551,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,,2018 Promotion,,,,
4073,255320,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,56193.0,Divorced,Aurora,,Standard,,,,
4074,688132,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,56193.0,Divorced,Aurora,,Standard,,,,
4075,720626,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Divorced,Star,,2018 Promotion,,,,
4076,498028,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,75624.0,Married,Aurora,,Standard,,,,
4077,339880,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,69412.0,Married,Aurora,,Standard,,,,
4078,181184,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,46607.0,Married,Aurora,,Standard,,,,
4079,906217,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,46607.0,Married,Aurora,,Standard,,,,
4080,273054,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Divorced,Aurora,,Standard,,,,
4081,728009,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,57521.0,Married,Aurora,,Standard,,,,
4082,401824,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,93967.0,Single,Aurora,,Standard,,,,
4083,278013,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,94935.0,Divorced,Aurora,,Standard,,,,
4084,759551,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,86466.0,Divorced,Aurora,,Standard,,,,
4085,512471,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,102779.0,Divorced,Aurora,,Standard,,,,9.0
4086,402966,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Aurora,,Standard,,,,8.0
4087,834576,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,,Married,Aurora,,Standard,,,,
4088,867561,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,142987.0,Single,Aurora,,Standard,,,,
4089,578998,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,50409.0,Married,Aurora,,Standard,,,,
4090,863262,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Aurora,,Standard,,,,
4091,744181,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Aurora,,Standard,,,,
4092,380001,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,98006.0,Single,Aurora,,Standard,,,,
4093,648455,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,98006.0,Single,Aurora,,Standard,,,,
4094,545534,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Aurora,,Standard,,,,9.0
4095,923527,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Aurora,,Standard,,,,
4096,491481,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Aurora,,Standard,,,,
4097,309041,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Married,Aurora,,Standard,,,,
4098,187077,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,66275.0,Married,Aurora,,Standard,,,,
4099,939571,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,87099.0,Divorced,Aurora,,Standard,,,,
4100,912940,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,145343.0,Married,Aurora,,Standard,,,,
4101,302827,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,90682.0,Married,Aurora,,Standard,,,,
4102,647658,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,100159.0,Married,Star,,2018 Promotion,,,2018.0,
4103,168290,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,51955.0,Married,Aurora,,Standard,,,,
4104,856496,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,67330.0,Single,Aurora,,Standard,,,,
4105,491907,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,61984.0,Married,Aurora,,Standard,,,,
4106,675419,Canada,Ontario,Toronto,M2Z 4K1,Female,College,,Single,Aurora,,Standard,,,2014.0,
4107,447771,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,53062.0,Married,Aurora,,Standard,,,,
4108,849510,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Aurora,,Standard,,,,
4109,687533,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,54786.0,Married,Aurora,,Standard,,,,
4110,767971,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,54786.0,Married,Aurora,,Standard,,,,
4111,683276,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,47996.0,Married,Aurora,,Standard,,,,
4112,225746,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,78464.0,Married,Aurora,,Standard,,,,
4113,248497,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,78464.0,Married,Aurora,,Standard,,,2014.0,
4114,379562,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,59529.0,Married,Aurora,,Standard,,,,
4115,343139,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,65151.0,Married,Aurora,,Standard,,,,
4116,345765,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,65151.0,Married,Aurora,,Standard,,,,
4117,123525,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,65997.0,Divorced,Aurora,,Standard,,,,
4118,175528,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,65997.0,Divorced,Aurora,,Standard,,,,
4119,374967,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,65997.0,Divorced,Aurora,,Standard,,,,
4120,607565,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,65997.0,Divorced,Aurora,,Standard,,,,
4121,749430,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,65997.0,Divorced,Aurora,,Standard,,,,
4122,902966,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,65997.0,Divorced,Aurora,,Standard,,,,
4123,559111,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,52623.0,Married,Aurora,,Standard,,,,
4124,190524,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,92316.0,Married,Aurora,,Standard,,,,
4125,266561,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Aurora,,Standard,,,,
4126,563086,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Aurora,,Standard,,,,8.0
4127,625033,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,80686.0,Single,Aurora,,Standard,,,,
4128,643300,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,75335.0,Married,Aurora,,Standard,,,,
4129,353369,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,69595.0,Single,Aurora,,Standard,,,,
4130,309456,Canada,Quebec,Montreal,H2Y 4R4,Male,High School or Below,67018.0,Single,Aurora,,Standard,,,,
4131,923959,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,67018.0,Single,Aurora,,Standard,,,,
4132,651097,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,67952.0,Single,Aurora,,Standard,,,,
4133,570299,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,74917.0,Married,Aurora,,Standard,,,,
4134,258296,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77037.0,Married,Aurora,,Standard,,,,
4135,710029,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,54784.0,Divorced,Aurora,,Standard,,,,
4136,219431,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Divorced,Star,,2018 Promotion,,,,
4137,746031,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,61097.0,Married,Aurora,,Standard,,,,
4138,529331,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78033.0,Married,Aurora,,Standard,,,2015.0,
4139,125068,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,19464.0,Married,Star,,2018 Promotion,,,,
4140,566374,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,50322.0,Married,Aurora,,Standard,,,,
4141,302057,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,50769.0,Single,Star,,2018 Promotion,,,,
4142,642323,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Married,Aurora,,Standard,,,,
4143,798869,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,61718.0,Single,Aurora,,Standard,,,,
4144,977244,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,88425.0,Married,Aurora,,Standard,,,,
4145,220808,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,62932.0,Divorced,Star,,2018 Promotion,,,,
4146,219139,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,76778.0,Single,Aurora,,Standard,,,,
4147,228030,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,50174.0,Married,Aurora,,Standard,,,,
4148,592992,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Aurora,,Standard,,,,
4149,179870,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,56406.0,Single,Aurora,,Standard,,,,
4150,838263,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,89210.0,Married,Aurora,,Standard,,,,
4151,142726,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,98974.0,Divorced,Star,,2018 Promotion,,,,1.0
4152,767366,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,60845.0,Married,Aurora,,Standard,,,2017.0,
4153,433172,Canada,Alberta,Peace River,T9O 2W2,Female,College,,Married,Nova,,Standard,,,,
4154,697356,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,,Standard,,,,
4155,225318,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Nova,,Standard,,,,
4156,551533,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,55642.0,Married,Nova,,Standard,,,2014.0,
4157,926083,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,79118.0,Married,Nova,,Standard,,,,
4158,240044,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,101995.0,Married,Nova,,Standard,,,,
4159,583327,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101995.0,Married,Nova,,Standard,,,,
4160,586944,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,89856.0,Divorced,Nova,,Standard,,,,
4161,856406,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,53149.0,Married,Nova,,Standard,,,,
4162,946771,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,53149.0,Married,Nova,,Standard,,,,
4163,994044,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,101166.0,Divorced,Nova,,Standard,,,2018.0,
4164,262422,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,57634.0,Married,Nova,,Standard,,,,10.0
4165,864485,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,99050.0,Married,Nova,,Standard,,,,
4166,571942,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64975.0,Married,Nova,,Standard,,,,
4167,298853,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,102403.0,Married,Nova,,Standard,,,,
4168,336882,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,102403.0,Married,Nova,,Standard,,,,
4169,343547,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,,Standard,,,,
4170,434922,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77496.0,Single,Nova,,Standard,,,,
4171,804816,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,77496.0,Single,Nova,,Standard,,,2017.0,
4172,302921,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,93009.0,Married,Nova,,Standard,,,,
4173,973897,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,93009.0,Married,Nova,,Standard,,,,
4174,142763,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Nova,,Standard,,,,
4175,291148,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,73543.0,Married,Nova,,Standard,,,,
